,year,state,id,name,type,population
29983,2014,AR,5,Old Fort Homeless Coalition,Total Homeless,185
30004,2014,AR,5,"Boone, Baxter, Marion, Newton Counties",Total Homeless,28
30025,2014,AZ,4,Arizona Balance of State,Total Homeless,"2,398"
30046,2014,AZ,4,Tucson/Pima County,Total Homeless,"2,179"
30067,2014,AZ,4,Phoenix/Mesa/Maricopa County Regional,Total Homeless,"5,918"
30088,2014,CA,6,San Jose/Santa Clara City & County,Total Homeless,"7,567"
30109,2014,CA,6,San Francisco,Total Homeless,"6,408"
30130,2014,CA,6,Oakland/Alameda County,Total Homeless,"4,272"
30151,2014,CA,6,Sacramento City & County,Total Homeless,"2,449"
30172,2014,CA,6,Santa Rosa/Petaluma/Sonoma County,Total Homeless,"4,266"
30193,2014,CA,6,Richmond/Contra Costa County,Total Homeless,"2,009"
30214,2014,CA,6,"Salinas/Monterey, San Benito Counties",Total Homeless,"2,962"
30235,2014,CA,6,Marin County,Total Homeless,679
30256,2014,CA,6,Watsonville/Santa Cruz City & County,Total Homeless,"3,529"
30277,2014,CA,6,Mendocino County,Total Homeless,"1,404"
30298,2014,CA,6,Turlock/Modesto/Stanislaus County,Total Homeless,"1,156"
30319,2014,CA,6,Stockton/San Joaquin County,Total Homeless,"1,588"
30340,2014,CA,6,Daly/San Mateo County,Total Homeless,"2,024"
30361,2014,CA,6,"Visalia, Kings, Tulare Counties",Total Homeless,763
30382,2014,CA,6,Fresno/Madera County,Total Homeless,"2,592"
30403,2014,CA,6,"Roseville/Rocklin/Placer, Nevada Counties",Total Homeless,762
30424,2014,CA,6,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",Total Homeless,630
30445,2014,CA,6,Napa City & County,Total Homeless,285
30466,2014,CA,6,Vallejo/Solano County,Total Homeless,"1,295"
30487,2014,CA,6,Chico/Paradise/Butte County,Total Homeless,696
30508,2014,CA,6,Merced City & County,Total Homeless,768
30529,2014,CA,6,Davis/Woodland/Yolo County,Total Homeless,442
30550,2014,CA,6,Humboldt County,Total Homeless,932
30571,2014,CA,6,"Colusa, Glenn, Trinity Counties",Total Homeless,567
30592,2014,CA,6,Yuba City & County/Sutter County,Total Homeless,726
30613,2014,CA,6,El Dorado County,Total Homeless,195
30634,2014,CA,6,"Amador, Calaveras, Tuolumne and Mariposa Counties",Total Homeless,382
30655,2014,CA,6,Los Angeles City & County,Total Homeless,"34,393"
30676,2014,CA,6,San Diego City and County,Total Homeless,"8,506"
30697,2014,CA,6,Santa Ana/Anaheim/Orange County,Total Homeless,"3,833"
30718,2014,CA,6,Santa Maria/Santa Barbara County,Total Homeless,"1,832"
30739,2014,CA,6,Bakersfield/Kern County,Total Homeless,992
30760,2014,CA,6,Long Beach,Total Homeless,"2,738"
30781,2014,CA,6,Pasadena,Total Homeless,666
30802,2014,CA,6,Riverside City & County,Total Homeless,"2,945"
30823,2014,CA,6,San Bernardino City & County,Total Homeless,"2,315"
30844,2014,CA,6,Oxnard/San Buenaventura/Ventura County,Total Homeless,"1,428"
30865,2014,CA,6,Glendale,Total Homeless,292
30886,2014,CA,6,Imperial County,Total Homeless,298
30907,2014,CA,6,San Luis Obispo County,Total Homeless,"2,366"
30928,2014,CO,8,Colorado Balance of State,Total Homeless,"2,188"
30949,2014,CO,8,Metropolitan Denver Homeless Initiative,Total Homeless,"6,621"
30970,2014,CO,8,Colorado Springs/El Paso County,Total Homeless,"1,219"
30991,2014,CT,9,Bridgeport/Norwalk /Stamford/Fairfield County,Total Homeless,"1,083"
31012,2014,CT,9,Connecticut Balance of State,Total Homeless,"3,367"
31033,2014,DC,11,District of Columbia,Total Homeless,"7,748"
31054,2014,DE,10,Delaware Statewide,Total Homeless,901
31075,2014,FL,12,"Sarasota/Bradenton/Manatee, Sarasota Counties",Total Homeless,"1,377"
31096,2014,FL,12,Tampa/Hillsborough County,Total Homeless,"1,944"
31117,2014,FL,12,St. Petersburg/Clearwater/Largo/Pinellas County,Total Homeless,"3,391"
31138,2014,FL,12,Lakeland/Winter Haven/Polk County,Total Homeless,536
31159,2014,FL,12,"Daytona Beach/Daytona/Volusia, Flagler Counties",Total Homeless,"1,633"
31180,2014,FL,12,"Fort Walton Beach/Okaloosa, Walton Counties",Total Homeless,"1,577"
31201,2014,FL,12,Tallahassee/Leon County,Total Homeless,805
31222,2014,FL,12,"Orlando/Orange, Osceola, Seminole Counties",Total Homeless,"2,254"
31243,2014,FL,12,"Gainesville/Alachua, Putnam Counties",Total Homeless,"1,256"
31264,2014,FL,12,"Fort Pierce/St. Lucie, Indian River, Martin Counties",Total Homeless,"2,591"
31285,2014,FL,12,"Jacksonville-Duval, Clay Counties",Total Homeless,"2,049"
31306,2014,FL,12,Pensacola/Escambia/Santa Rosa County,Total Homeless,843
31327,2014,FL,12,Saint Johns County,Total Homeless,"1,401"
31348,2014,FL,12,Palm Bay/Melbourne/Brevard County,Total Homeless,"1,477"
31369,2014,FL,12,Ocala/Marion County,Total Homeless,918
31390,2014,FL,12,"Panama City/Bay, Jackson Counties",Total Homeless,268
31411,2014,FL,12,"Hendry, Hardee, Highlands Counties",Total Homeless,"1,346"
31432,2014,FL,12,"Columbia, Hamilton, Lafayette, Suwannee Counties",Total Homeless,"1,070"
31453,2014,FL,12,Pasco County,Total Homeless,"3,356"
31474,2014,FL,12,"Citrus, Hernando, Lake, Sumter Counties",Total Homeless,511
31495,2014,FL,12,Miami/Dade County,Total Homeless,"4,156"
31516,2014,FL,12,Ft Lauderdale/Broward County,Total Homeless,"2,766"
31537,2014,FL,12,Punta Gorda/Charlotte County,Total Homeless,511
31558,2014,FL,12,Ft Myers/Cape Coral/Lee County,Total Homeless,871
31579,2014,FL,12,Monroe County,Total Homeless,678
31600,2014,FL,12,West Palm Beach/Palm Beach County,Total Homeless,"1,596"
31621,2014,FL,12,Naples/Collier County,Total Homeless,361
31642,2014,GA,13,Atlanta Continuum of Care,Total Homeless,"4,797"
31663,2014,GA,13,Georgia Balance of State,Total Homeless,"7,577"
31684,2014,GA,13,Fulton County Continuum of Care,Total Homeless,477
31705,2014,GA,13,Athens/Clarke County,Total Homeless,247
31726,2014,GA,13,Augusta,Total Homeless,472
31747,2014,GA,13,Columbus-Muscogee/Russell County,Total Homeless,312
31768,2014,GA,13,Marietta/Cobb County,Total Homeless,523
31789,2014,GA,13,Savannah/Chatham County,Total Homeless,"1,315"
31810,2014,GA,13,DeKalb County Continuum of Care,Total Homeless,801
31831,2014,HI,15,Hawaii Balance of State,Total Homeless,"2,206"
31852,2014,HI,15,Honolulu,Total Homeless,"4,712"
31873,2014,IA,19,"Sioux City/Dakota, Woodbury Counties",Total Homeless,297
31894,2014,IA,19,Iowa Balance of State,Total Homeless,"1,939"
31915,2014,IA,19,Des Moines/Polk County,Total Homeless,886
31936,2014,ID,16,Boise/Ada County,Total Homeless,753
31957,2014,ID,16,Idaho Balance of State,Total Homeless,"1,351"
31978,2014,IL,17,McHenry County,Total Homeless,166
31999,2014,IL,17,"Rockford/Winnebago, Boone Counties",Total Homeless,410
32020,2014,IL,17,Waukegan/North Chicago/Lake County,Total Homeless,409
32041,2014,IL,17,Champaign/Urbana/Rantoul/Champaign County,Total Homeless,205
32062,2014,IL,17,Madison County,Total Homeless,240
32083,2014,IL,17,Joliet/Bolingbrook/Will County,Total Homeless,309
32104,2014,IL,17,"Peoria/Perkin/Fulton, Peoria, Tazewell, Woodford",Total Homeless,405
32125,2014,IL,17,East Saint Louis/Belleville/Saint Clair County,Total Homeless,339
32146,2014,IL,17,Dekalb City & County,Total Homeless,96
32167,2014,IL,17,Chicago,Total Homeless,"6,287"
32188,2014,IL,17,Cook County,Total Homeless,"1,182"
32209,2014,IL,17,Bloomington/Central Illinois,Total Homeless,669
32230,2014,IL,17,Springfield/Sangamon County,Total Homeless,269
32251,2014,IL,17,DuPage County,Total Homeless,654
32272,2014,IL,17,South Central Illinois,Total Homeless,118
32293,2014,IL,17,Decatur/Macon County,Total Homeless,256
32314,2014,IL,17,Aurora/Elgin/Kane County,Total Homeless,405
32335,2014,IL,17,Rock Island/Moline/Northwestern Illinois,Total Homeless,218
32356,2014,IL,17,West Central Illinois,Total Homeless,145
32377,2014,IL,17,Southern Illinois,Total Homeless,325
32398,2014,IN,18,South Bend/Mishawaka/St. Joseph County,Total Homeless,492
32419,2014,IN,18,Indiana Balance of State,Total Homeless,"3,589"
32440,2014,IN,18,Indianapolis,Total Homeless,"1,890"
32461,2014,KS,20,Wichita/Sedgwick County,Total Homeless,631
32482,2014,KS,20,Topeka/Shawnee County,Total Homeless,416
32503,2014,KS,20,Overland Park/Shawnee/Johnson County,Total Homeless,167
32524,2014,KS,20,Kansas Balance of State,Total Homeless,"1,307"
32545,2014,KY,21,Kentucky Balance of State,Total Homeless,"2,229"
32566,2014,KY,21,Louisville/Jefferson County,Total Homeless,"1,316"
32587,2014,KY,21,Lexington/Fayette County,Total Homeless,"1,544"
32608,2014,LA,22,Lafayette/Acadiana,Total Homeless,471
32629,2014,LA,22,Shreveport/Bossier/Northwest,Total Homeless,655
32650,2014,LA,22,New Orleans/Jefferson Parish,Total Homeless,"1,981"
32671,2014,LA,22,Baton Rouge,Total Homeless,665
32692,2014,LA,22,Monroe/Northeast Louisiana,Total Homeless,220
32713,2014,LA,22,Slidell/Southeast Louisiana,Total Homeless,262
32734,2014,LA,22,Alexandria/Central Louisiana,Total Homeless,141
32755,2014,LA,22,Houma-Terrebonne/Thibodaux,Total Homeless,121
32776,2014,LA,22,Louisiana Balance of State,Total Homeless,90
32797,2014,MA,25,Boston,Total Homeless,"5,987"
32818,2014,MA,25,Lynn,Total Homeless,382
32839,2014,MA,25,Cape Cod/Islands,Total Homeless,381
32860,2014,MA,25,Springfield,Total Homeless,"2,690"
32881,2014,MA,25,New Bedford,Total Homeless,349
32902,2014,MA,25,Worcester City & County,Total Homeless,"1,796"
32923,2014,MA,25,Pittsfield/Berkshire County,Total Homeless,753
32944,2014,MA,25,Lowell,Total Homeless,588
32965,2014,MA,25,Cambridge,Total Homeless,551
32986,2014,MA,25,Gloucester/Haverhill/Salem/Essex County,Total Homeless,"1,487"
33007,2014,MA,25,Quincy/Brockton/Weymouth/Plymouth City and County,Total Homeless,"1,643"
33028,2014,MA,25,Fall River,Total Homeless,354
33049,2014,MA,25,Massachusetts Balance of State,Total Homeless,"3,163"
33070,2014,MA,25,Somerville,Total Homeless,154
33091,2014,MA,25,Brookline/Newton,Total Homeless,737
33112,2014,MA,25,Attleboro/Taunton/Bristol County,Total Homeless,222
33133,2014,MD,24,Cumberland/Allegany County,Total Homeless,120
33154,2014,MD,24,Baltimore City,Total Homeless,"2,567"
33175,2014,MD,24,Harford County,Total Homeless,223
33196,2014,MD,24,Annapolis/Anne Arundel County,Total Homeless,384
33217,2014,MD,24,Howard County,Total Homeless,170
33238,2014,MD,24,Baltimore County,Total Homeless,569
33259,2014,MD,24,Carroll County,Total Homeless,124
33280,2014,MD,24,Cecil County,Total Homeless,195
33301,2014,MD,24,"Charles, Calvert, St.Mary's Counties",Total Homeless,"1,141"
33322,2014,MD,24,Frederick City & County,Total Homeless,246
33343,2014,MD,24,Garrett County,Total Homeless,13
33364,2014,MD,24,Mid-Shore Regional,Total Homeless,111
33385,2014,MD,24,Hagerstown/Washington County,Total Homeless,107
33406,2014,MD,24,Wicomico/Somerset/Worcester County,Total Homeless,336
33427,2014,MD,24,Prince George`s County/Maryland,Total Homeless,659
33448,2014,MD,24,Montgomery County,Total Homeless,891
33469,2014,ME,23,Maine Balance of State,Total Homeless,"1,940"
33490,2014,ME,23,Portland,Total Homeless,786
33511,2014,MI,26,Michigan Balance of State,Total Homeless,"2,253"
33532,2014,MI,26,Detroit,Total Homeless,"2,755"
33553,2014,MI,26,Dearborn/Dearborn Heights/Westland/Wayne County,Total Homeless,456
33574,2014,MI,26,St. Clair Shores/Warren/Macomb County,Total Homeless,343
33595,2014,MI,26,Pontiac/Royal Oak/Oakland County,Total Homeless,457
33616,2014,MI,26,Flint/Genesee County,Total Homeless,635
33637,2014,MI,26,Grand Rapids/Wyoming/Kent County,Total Homeless,793
33658,2014,MI,26,Portage/Kalamazoo City & County,Total Homeless,681
33679,2014,MI,26,Lansing/East Lansing/Ingham County,Total Homeless,429
33700,2014,MI,26,Ann Arbor/Washtenaw County,Total Homeless,545
33721,2014,MI,26,Saginaw City & County,Total Homeless,325
33742,2014,MI,26,Lenawee County,Total Homeless,138
33763,2014,MI,26,"Grand Traverse, Antrim, Leelanau Counties",Total Homeless,396
33784,2014,MI,26,"Marquette, Alger Counties",Total Homeless,80
33805,2014,MI,26,Battle Creek/Calhoun County,Total Homeless,284
33826,2014,MI,26,Monroe City & County,Total Homeless,185
33847,2014,MI,26,Norton Shores/Muskegon City & County,Total Homeless,584
33868,2014,MI,26,Jackson City & County,Total Homeless,240
33889,2014,MI,26,Livingston County,Total Homeless,135
33910,2014,MI,26,Holland/Ottawa County,Total Homeless,387
33931,2014,MI,26,Eaton County,Total Homeless,126
33952,2014,MN,27,Minneapolis/Hennepin County,Total Homeless,"3,731"
33973,2014,MN,27,Saint Paul/Ramsey County,Total Homeless,"1,500"
33994,2014,MN,27,Rochester/Southeast Minnesota,Total Homeless,482
34015,2014,MN,27,"Dakota, Anoka, Washington, Scott, Carver Counties",Total Homeless,735
34036,2014,MN,27,Northeast Minnesota,Total Homeless,200
34057,2014,MN,27,St. Cloud/Central Minnesota,Total Homeless,607
34078,2014,MN,27,Northwest Minnesota,Total Homeless,299
34099,2014,MN,27,Moorhead/West Central Minnesota,Total Homeless,214
34120,2014,MN,27,Duluth/St.Louis County,Total Homeless,429
34141,2014,MN,27,Southwest Minnesota,Total Homeless,180
34162,2014,MO,29,St. Louis County,Total Homeless,402
34183,2014,MO,29,St.Louis City,Total Homeless,"1,354"
34204,2014,MO,29,"St. Charles, Lincoln, Warren Counties",Total Homeless,896
34225,2014,MO,29,"Springfield/Greene, Christian, Webster Counties",Total Homeless,656
34246,2014,MO,29,"Joplin/Jasper, Newton Counties",Total Homeless,315
34267,2014,MO,29,"St. Joseph/Andrew, Buchanan, DeKalb Counties",Total Homeless,200
34288,2014,MO,29,"Kansas City, Independence, Lees Summit/Jackson, Wyandotte Counties, MO & KS",Total Homeless,"2,193"
34309,2014,MO,29,Missouri Balance of State,Total Homeless,"1,528"
34330,2014,MS,28,"Jackson/Rankin, Madison Counties",Total Homeless,846
34351,2014,MS,28,Mississippi Balance of State,Total Homeless,954
34372,2014,MS,28,Gulf Port/Gulf Coast Regional,Total Homeless,426
34393,2014,MT,30,Montana Statewide,Total Homeless,"1,745"
34414,2014,NC,37,Winston Salem/Forsyth County,Total Homeless,515
34435,2014,NC,37,Asheville/Buncombe County,Total Homeless,530
34456,2014,NC,37,Durham City & County,Total Homeless,811
34477,2014,NC,37,North Carolina Balance of State,Total Homeless,"3,195"
34498,2014,NC,37,Greensboro/High Point,Total Homeless,897
34519,2014,NC,37,Charlotte/Mecklenberg,Total Homeless,"2,014"
34540,2014,NC,37,"Wilmington/Brunswick, New Hanover, Pender Counties",Total Homeless,321
34561,2014,NC,37,Raleigh/Wake County,Total Homeless,"1,170"
34582,2014,NC,37,"Gastonia/Cleveland, Gaston, Lincoln Counties",Total Homeless,423
34603,2014,NC,37,Fayetteville/Cumberland County,Total Homeless,653
34624,2014,NC,37,Chapel Hill/Orange County,Total Homeless,108
34645,2014,NC,37,Northwest North Carolina,Total Homeless,854
34666,2014,ND,38,North Dakota Statewide,Total Homeless,"1,258"
34687,2014,NE,31,Nebraska Balance of State,Total Homeless,560
34708,2014,NE,31,Omaha/Council Bluffs,Total Homeless,"1,630"
34729,2014,NE,31,Lincoln,Total Homeless,836
34750,2014,NH,33,New Hampshire Balance of State,Total Homeless,689
34771,2014,NH,33,Manchester,Total Homeless,407
34792,2014,NH,33,Nashua/Hillsborough County,Total Homeless,280
34813,2014,NJ,34,Atlantic City & County,Total Homeless,544
34834,2014,NJ,34,Bergen County,Total Homeless,371
34855,2014,NJ,34,Burlington County,Total Homeless,"1,020"
34876,2014,NJ,34,"Camden City/Camden, Cumberland, Gloucester, Cape May Counties",Total Homeless,"1,695"
34897,2014,NJ,34,Newark/Essex County,Total Homeless,"1,483"
34918,2014,NJ,34,Jersey City/Bayonne/Hudson County,Total Homeless,821
34939,2014,NJ,34,New Brunswick/Middlesex County,Total Homeless,802
34960,2014,NJ,34,Monmouth County,Total Homeless,588
34981,2014,NJ,34,Morris County,Total Homeless,389
35002,2014,NJ,34,Lakewood Township/Ocean County,Total Homeless,627
35023,2014,NJ,34,Paterson/Passaic County,Total Homeless,376
35044,2014,NJ,34,Salem County,Total Homeless,42
35065,2014,NJ,34,Somerset County,Total Homeless,323
35086,2014,NJ,34,Trenton/Mercer County,Total Homeless,632
35107,2014,NJ,34,Elizabeth/Union County,Total Homeless,"1,679"
35128,2014,NJ,34,"Warren, Sussex, Hunterdon Counties",Total Homeless,279
35149,2014,NM,35,Albuquerque,Total Homeless,"1,254"
35170,2014,NM,35,New Mexico Balance of State,Total Homeless,"1,492"
35191,2014,NV,32,Las Vegas/Clark County,Total Homeless,"7,443"
35212,2014,NV,32,Reno/Sparks/Washoe County,Total Homeless,769
35233,2014,NV,32,Nevada Balance of State,Total Homeless,370
35254,2014,NY,36,Rochester/Irondequoit/Greece/Monroe County,Total Homeless,838
35275,2014,NY,36,"Elmira/Steuben, Allegany, Livingston, Chemung, Schuyler Counties",Total Homeless,512
35296,2014,NY,36,Albany City & County,Total Homeless,650
35317,2014,NY,36,Cattaragus County,Total Homeless,33
35338,2014,NY,36,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties",Total Homeless,"1,024"
35359,2014,NY,36,Schenectady City & County,Total Homeless,243
35380,2014,NY,36,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties",Total Homeless,"1,088"
35401,2014,NY,36,Ithaca/Tompkins County,Total Homeless,47
35422,2014,NY,36,"Binghamton, Union/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Counties C",Total Homeless,309
35443,2014,NY,36,Troy/Rensselaer County,Total Homeless,216
35464,2014,NY,36,"Wayne, Ontario, Seneca, Yates Counties",Total Homeless,92
35485,2014,NY,36,Jamestown/Dunkirk/Chautauqua County,Total Homeless,53
35506,2014,NY,36,Clinton County,Total Homeless,133
35527,2014,NY,36,"Utica/Rome/Oneida, Madison Counties",Total Homeless,159
35548,2014,NY,36,Columbia/Greene County,Total Homeless,128
35569,2014,NY,36,Franklin County,Total Homeless,78
35590,2014,NY,36,Jefferson/Lewis/St. Lawrence Counties,Total Homeless,149
35611,2014,NY,36,"Glens Falls/Saratoga Springs/Saratoga, Washington, Warren, Hamilton Counties",Total Homeless,262
35632,2014,NY,36,New York City,Total Homeless,"67,810"
35653,2014,NY,36,Poughkeepsie/Dutchess County,Total Homeless,403
35674,2014,NY,36,Newburgh/Middletown/Orange County,Total Homeless,421
35695,2014,NY,36,"Nassau, Suffolk Counties/Babylon/Islip/ Huntington",Total Homeless,"3,207"
35716,2014,NY,36,Yonkers/Mount Vernon/New Rochelle/Westchester,Total Homeless,"2,138"
35737,2014,NY,36,Rockland County,Total Homeless,125
35758,2014,NY,36,Sullivan County,Total Homeless,131
35779,2014,NY,36,Kingston/Ulster County,Total Homeless,341
35800,2014,OH,39,Cincinnati/Hamilton County,Total Homeless,"1,043"
35821,2014,OH,39,Toledo/Lucas County,Total Homeless,809
35842,2014,OH,39,Cleveland/Cuyahoga County,Total Homeless,"2,103"
35863,2014,OH,39,Columbus/Franklin County,Total Homeless,"1,614"
35884,2014,OH,39,Youngstown/Mahoning County,Total Homeless,256
35905,2014,OH,39,Dayton/Kettering/Montgomery County,Total Homeless,791
35926,2014,OH,39,Akron/Barberton/Summit County,Total Homeless,870
35947,2014,OH,39,Ohio Balance of State,Total Homeless,"3,806"
35968,2014,OH,39,Canton/Massillon/Alliance/Stark County,Total Homeless,531
35989,2014,OK,40,North Central Oklahoma,Total Homeless,201
36010,2014,OK,40,Tulsa City & County/Broken Arrow,Total Homeless,"1,010"
36031,2014,OK,40,Oklahoma City,Total Homeless,"1,481"
36052,2014,OK,40,Oklahoma Balance of State,Total Homeless,295
36073,2014,OK,40,Norman/Cleveland County,Total Homeless,140
36094,2014,OK,40,Northeast Oklahoma,Total Homeless,383
36115,2014,OK,40,Southwest Oklahoma Regional,Total Homeless,239
36136,2014,OK,40,Southeastern Oklahoma Regional,Total Homeless,442
36157,2014,OR,41,Eugene/Springfield/Lane County,Total Homeless,"1,767"
36178,2014,OR,41,Portland-Gresham-Multnomah County,Total Homeless,"3,927"
36199,2014,OR,41,Medford/Ashland/Jackson County,Total Homeless,625
36220,2014,OR,41,Central Oregon,Total Homeless,568
36241,2014,OR,41,Oregon Balance of State,Total Homeless,"4,122"
36262,2014,OR,41,Hillsboro/Beaverton/Washington County,Total Homeless,537
36283,2014,OR,41,Clackamas County,Total Homeless,618
36304,2014,PA,42,Philadelphia,Total Homeless,"5,738"
36325,2014,PA,42,Harrisburg/Dauphin County,Total Homeless,396
36346,2014,PA,42,Upper Darby/Chester/Haverford/Delaware County,Total Homeless,509
36367,2014,PA,42,Wilkes-Barre/Hazleton/Luzerne County,Total Homeless,192
36388,2014,PA,42,Lower Marion/Norristown/Abington/Montgomery County,Total Homeless,438
36409,2014,PA,42,Chester County,Total Homeless,679
36430,2014,PA,42,Reading/Berks County,Total Homeless,604
36451,2014,PA,42,Scranton/Lackawanna County,Total Homeless,287
36472,2014,PA,42,Eastern Pennsylvania,Total Homeless,"2,021"
36493,2014,PA,42,Lancaster City & County,Total Homeless,498
36514,2014,PA,42,Bristol/Bensalem/Bucks County,Total Homeless,492
36535,2014,PA,42,York City & County,Total Homeless,302
36556,2014,PA,42,Pittsburgh/McKeesport/Penn Hills/Allegheny County,Total Homeless,"1,573"
36577,2014,PA,42,Western Pennsylvania,Total Homeless,"1,101"
36598,2014,PA,42,Beaver County,Total Homeless,95
36619,2014,PA,42,Erie City & County,Total Homeless,408
36640,2014,RI,44,Rhode Island Statewide,Total Homeless,"1,190"
36661,2014,SC,45,Charleston/Low Country,Total Homeless,516
36682,2014,SC,45,Greenville/Anderson/Spartanburg Upstate,Total Homeless,"1,636"
36703,2014,SC,45,Columbia/Midlands,Total Homeless,"1,588"
36724,2014,SC,45,Myrtle Beach/Sumter City & County,Total Homeless,"1,317"
36745,2014,SD,46,South Dakota Statewide,Total Homeless,885
36766,2014,TN,47,Chattanooga/Southeast Tennessee,Total Homeless,627
36787,2014,TN,47,Memphis/Shelby County,Total Homeless,"1,675"
36808,2014,TN,47,Knoxville/Knox County,Total Homeless,861
36829,2014,TN,47,Central Tennessee,Total Homeless,286
36850,2014,TN,47,Nashville/Davidson County,Total Homeless,"2,234"
36871,2014,TN,47,Oak Ridge/Upper Cumberland,Total Homeless,342
36892,2014,TN,47,Jackson/West Tennessee,Total Homeless,"1,601"
36913,2014,TN,47,Appalachian Regional,Total Homeless,598
36934,2014,TN,47,Murfreesboro/Rutherford County,Total Homeless,258
36955,2014,TN,47,"Morristown/Blount, Sevier, Campbell, Cocke Counties",Total Homeless,933
36976,2014,TX,48,San Antonio/Bexar County,Total Homeless,"2,892"
36997,2014,TX,48,Austin/Travis County,Total Homeless,"1,987"
37018,2014,TX,48,Dallas City & County/Irving,Total Homeless,"3,514"
37039,2014,TX,48,Fort Worth/Arlington/Tarrant County,Total Homeless,"2,425"
37060,2014,TX,48,El Paso City & County,Total Homeless,"1,260"
37081,2014,TX,48,Waco/McLennan County,Total Homeless,246
37102,2014,TX,48,Texas Balance of State (BoS),Total Homeless,"9,943"
37123,2014,TX,48,Amarillo,Total Homeless,451
37144,2014,TX,48,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties",Total Homeless,281
37165,2014,TX,48,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties",Total Homeless,"5,308"
37186,2014,TX,48,Bryan/College Station/Brazos Valley,Total Homeless,188
37207,2014,UT,49,Salt Lake City & County,Total Homeless,"2,150"
37228,2014,UT,49,Utah Balance of State,Total Homeless,782
37249,2014,UT,49,Provo/Mountainland,Total Homeless,149
37270,2014,VA,51,"Richmond/Henrico, Chesterfield, Hanover Counties",Total Homeless,846
37291,2014,VA,51,"Norfolk/Chesapeake/Suffolk/Isle of Wright, Southampton Counties",Total Homeless,668
37312,2014,VA,51,Roanoke City & County/Salem,Total Homeless,440
37333,2014,VA,51,Virginia Beach,Total Homeless,440
37354,2014,VA,51,Charlottesville,Total Homeless,204
37375,2014,VA,51,Newport News/Hampton/Virginia Peninsula,Total Homeless,525
37396,2014,VA,51,Portsmouth,Total Homeless,160
37417,2014,VA,51,Lynchburg,Total Homeless,220
37438,2014,VA,51,"Harrisburg, Winchester/Western Virginia",Total Homeless,249
37459,2014,VA,51,"Fredericksburg/Spotsylvania, Stafford Counties",Total Homeless,201
37480,2014,VA,51,Virginia Balance of State (BoS),Total Homeless,662
37501,2014,VA,51,Arlington County,Total Homeless,291
37522,2014,VA,51,Fairfax County,Total Homeless,"1,225"
37543,2014,VA,51,Loudoun County,Total Homeless,177
37564,2014,VA,51,City of Alexandria,Total Homeless,267
37585,2014,VA,51,Prince William County,Total Homeless,445
37606,2014,VT,50,Vermont Balance of State,Total Homeless,"1,027"
37627,2014,VT,50,Burlington/Chittenden County,Total Homeless,532
37648,2014,WA,53,Seattle/King County,Total Homeless,"8,949"
37669,2014,WA,53,Washington Balance of State,Total Homeless,"4,703"
37690,2014,WA,53,Spokane City & County,Total Homeless,"1,149"
37711,2014,WA,53,Tacoma/Lakewood/Pierce County,Total Homeless,"1,464"
37732,2014,WA,53,Everett/Snohomish County,Total Homeless,949
37753,2014,WA,53,Yakima City & County,Total Homeless,533
37774,2014,WA,53,Vancouver/Clark County,Total Homeless,695
37795,2014,WI,55,Wisconsin Balance of State,Total Homeless,"3,569"
37816,2014,WI,55,Milwaukee City & County,Total Homeless,"1,499"
37837,2014,WI,55,Racine City & County,Total Homeless,210
37858,2014,WI,55,Madison/Dane County,Total Homeless,777
37879,2014,WV,54,Wheeling/Weirton Area,Total Homeless,97
37900,2014,WV,54,"Huntington/Cabell, Wayne Counties",Total Homeless,218
37921,2014,WV,54,"Charleston/Kanawha, Putnam, Boone, Clay Counties",Total Homeless,360
37942,2014,WV,54,West Virginia Balance of State,Total Homeless,"1,338"
37963,2014,WY,56,Wyoming Statewide,Total Homeless,757
37998,2015,AK,2,Anchorage,Total Homeless,"1,208"
38040,2015,AK,2,Alaska Balance of State,Total Homeless,748
38082,2015,AL,1,"Birmingham/Jefferson, St. Clair, Shelby Counties",Total Homeless,"1,153"
38124,2015,AL,1,Mobile City & County/Baldwin County,Total Homeless,578
38166,2015,AL,1,Florence/Northwest Alabama,Total Homeless,245
38208,2015,AL,1,Huntsville/North Alabama,Total Homeless,420
38250,2015,AL,1,Montgomery City & County,Total Homeless,441
38292,2015,AL,1,Gadsden/Northeast Alabama,Total Homeless,156
38334,2015,AL,1,Tuscaloosa City & County,Total Homeless,339
38376,2015,AL,1,Alabama Balance of State,Total Homeless,638
38418,2015,AR,5,Little Rock/Central Arkansas,Total Homeless,830
38460,2015,AR,5,Fayetteville/Northwest Arkansas,Total Homeless,665
38502,2015,AR,5,Arkansas  Balance of State ,Total Homeless,728
38544,2015,AR,5,Delta Hills,Total Homeless,40
38586,2015,AR,5,Southeast Arkansas,Total Homeless,72
38628,2015,AR,5,Old Fort Homeless Coalition,Total Homeless,179
38670,2015,AR,5,"Boone, Baxter, Marion, Newton Counties",Total Homeless,46
38712,2015,AZ,4,Arizona Balance of State,Total Homeless,"2,402"
38754,2015,AZ,4,Tucson/Pima County,Total Homeless,"1,863"
